,distrito_nombre1,Alianza Compromiso Federal                                                                          _perc,Alianza Frente Amplio Progresista                                                                   _perc,Alianza Frente Popular                                                                              _perc,Alianza Frente de Izquierda y de los Trabajadores                                                   _perc,Alianza Frente para la Victoria                                                                     _perc,Alianza Unión para el Desarrollo Social                                                             _perc,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    _perc,Alianza Compromiso Federal                                                                          _votos,Alianza Frente Amplio Progresista                                                                   _votos,Alianza Frente Popular                                                                              _votos,Alianza Frente de Izquierda y de los Trabajadores                                                   _votos,Alianza Frente para la Victoria                                                                     _votos,Alianza Unión para el Desarrollo Social                                                             _votos,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    _votos,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,NULO_votos,electores,votantes,Participacion
0,NOA,4.55,8.07,3.1,2.17,67.09,13.93,1.09,111168,197316,75855,53038,1639700,340389,26656,2.5,0.1,0.79,63214,2581,19909,3308688,2529826,76.46
