,distrito_nombre1,Alianza Compromiso Federal                                                                          _perc,Alianza Frente Amplio Progresista                                                                   _perc,Alianza Frente Popular                                                                              _perc,Alianza Frente de Izquierda y de los Trabajadores                                                   _perc,Alianza Frente para la Victoria                                                                     _perc,Alianza Unión para el Desarrollo Social                                                             _perc,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    _perc,Alianza Compromiso Federal                                                                          _votos,Alianza Frente Amplio Progresista                                                                   _votos,Alianza Frente Popular                                                                              _votos,Alianza Frente de Izquierda y de los Trabajadores                                                   _votos,Alianza Frente para la Victoria                                                                     _votos,Alianza Unión para el Desarrollo Social                                                             _votos,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    _votos,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,NULO_votos,electores,votantes,Participacion
0,CUYO,24.56,9.75,1.73,1.37,51.12,9.82,1.66,349007,138540,24533,19461,726521,139591,23586,5.57,0.71,2.54,86853,10998,39614,1979826,1558704,78.73
